store,item,day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14,day_15,day_16,day_17,day_18,day_19,day_20,day_21,day_22,day_23,day_24,day_25,day_26,day_27,day_28,day_29,day_30,day_31,day_32,day_33,day_34,day_35,day_36,day_37,day_38,day_39,day_40,day_41,day_42,day_43,day_44,day_45,day_46,day_47,day_48,day_49,day_50,day_51,day_52,day_53,day_54,day_55,day_56,day_57,day_58,day_59,day_60,day_61,day_62,day_63,day_64,day_65,day_66,day_67,day_68,day_69,day_70,day_71,day_72,day_73,day_74,day_75,day_76,day_77,day_78,day_79,day_80,day_81,day_82,day_83,day_84,day_85,day_86,day_87,day_88,day_89,day_90
2,42,40.475883,41.743446,41.85384,43.16354,42.213085,40.91297,41.38506,41.924072,41.65154,43.07327,41.124264,42.81906,40.4356,44.889378,40.74461,41.8854,42.08258,43.41265,42.549732,43.642414,41.714104,40.96123,42.78372,41.13989,43.638138,42.914673,43.99668,43.24192,43.196304,41.769318,42.02483,43.213783,41.00869,44.65787,41.183468,43.688988,44.048004,42.038593,43.493523,42.09105,41.105408,40.316998,42.055157,42.049187,43.870342,42.292366,44.316784,40.686302,41.618618,42.069023,40.50508,42.577904,40.76576,41.720295,42.29435,44.510433,42.82258,40.96374,43.673046,41.799187,42.371128,44.261402,40.339138,42.69654,43.973434,40.870537,43.532734,42.957825,41.994823,41.495075,44.155785,43.720325,46.008335,43.53962,42.927345,45.58974,43.711212,41.800552,43.01823,42.277084,44.172237,41.55219,42.55991,42.352394,45.211796,40.64228,43.434547,43.9803,41.362724,44.123466
2,43,44.015106,45.28495,45.293056,46.597847,45.578953,44.307995,44.95786,45.49679,45.14614,46.43925,44.645428,46.20314,44.02449,48.18553,44.35691,45.43059,45.61199,46.60039,46.056316,46.928387,45.219887,44.447273,46.13547,44.578857,46.898727,46.41443,47.38766,46.596687,46.531956,45.006744,45.410305,46.574547,44.5587,47.92177,44.72438,46.973293,47.45072,45.520416,46.87313,45.614105,44.84224,43.96289,45.576756,45.47948,47.224304,45.627636,47.584854,44.123005,45.045353,45.521385,44.014874,46.004795,44.242363,45.075745,45.815735,47.812775,46.27365,44.48451,47.08438,45.163918,45.778088,47.637352,43.883213,46.103188,47.384327,44.454052,46.67342,46.31817,45.350574,44.923702,47.404858,46.882523,49.22657,46.87445,46.254635,48.658627,46.975395,45.24037,46.28429,45.797184,47.540913,45.03076,45.997314,45.801685,48.606354,44.203575,46.91862,47.308205,44.926395,47.40311
2,44,40.13017,41.33042,41.572193,42.986362,42.139694,40.7025,41.129097,41.61549,41.196743,42.75234,40.797443,42.530132,39.874302,44.4173,40.118027,41.5116,41.7305,43.358166,41.994274,43.179447,41.335785,40.773563,42.41596,40.916275,43.407795,42.599926,43.6691,42.997456,42.792015,41.720303,41.795162,43.095833,40.6235,44.3886,40.7191,43.209595,43.726128,41.55141,42.996334,41.621017,40.597076,39.83272,41.791363,41.600174,43.29361,42.274662,44.08517,40.605907,41.264263,41.66994,40.115543,42.191036,40.60284,41.559296,41.996193,44.2166,42.50294,40.728546,43.41694,41.43943,42.09643,43.872536,40.07562,42.446922,43.638252,40.518177,43.332222,42.502464,41.699085,41.27202,43.850513,43.325966,45.70898,43.151722,42.72512,45.349205,43.2975,41.627464,42.9135,41.87603,43.783417,41.08629,42.071053,42.033524,44.83356,40.266533,43.06898,43.60938,40.919094,43.765568
2,45,112.855484,113.45431,112.255974,113.91917,112.79772,111.66909,116.187935,114.872765,112.73216,112.80407,113.2914,113.07743,113.32614,112.48036,113.44438,113.09834,113.13869,112.03784,111.94699,110.13215,110.89575,113.77342,111.0462,114.032135,111.43413,114.14227,114.5318,113.40242,113.109985,110.957756,111.79352,111.161545,112.466995,111.656105,112.8578,111.2512,114.426,112.05908,112.461464,114.389725,115.58731,112.47344,113.71698,113.08323,111.45605,112.291664,110.96452,112.0644,112.41312,112.62559,112.33961,114.20584,113.87774,111.824455,114.65912,112.51138,113.55679,113.52275,113.473335,110.31479,114.00153,113.22303,113.34659,113.49359,113.03038,114.33517,109.6621,111.02664,112.65392,112.24431,112.846016,109.0376,111.81357,111.16737,113.91019,109.74355,110.84705,114.18642,109.96584,112.8603,111.785,111.67227,111.7447,112.69953,111.48425,112.38998,112.38558,111.21854,112.858505,112.43516
2,46,52.674496,53.95878,53.680244,54.993248,54.00937,52.738445,53.821156,54.1476,53.63737,54.668633,53.227657,54.51709,52.659397,56.206738,53.077248,53.98217,54.122902,54.589626,54.37793,54.887337,53.666325,53.080814,54.35987,53.270264,55.002544,54.937813,55.819347,54.915733,54.807594,53.179974,53.722637,54.761257,53.179043,55.90356,53.367447,54.961777,55.748665,53.952995,55.076473,54.17893,53.885693,52.689354,54.208836,53.982563,55.3354,54.044106,55.58398,52.710052,53.550938,54.00413,52.63869,54.4701,52.98214,53.468433,54.494972,55.926517,54.76974,53.20692,55.534615,53.464233,54.288208,55.99161,52.64057,54.58139,55.662457,53.240273,54.597904,54.53598,53.78671,53.437553,55.562435,54.73612,57.14533,54.99201,54.66191,56.267708,55.02554,53.863064,54.333908,54.26366,55.6452,53.535297,54.274185,54.265503,56.749386,52.89081,55.396244,55.45039,53.59255,55.603283
2,47,39.815296,41.024323,41.287052,42.744564,41.902946,40.40877,40.860428,41.32921,40.868645,42.49429,40.483116,42.259113,39.58093,44.12492,39.7986,41.230007,41.295326,43.131073,41.658382,42.89653,40.98201,40.492455,42.150715,40.628574,43.151966,42.31104,43.46103,42.723957,42.580334,41.557705,41.525085,42.79239,40.315372,44.083954,40.38955,42.89464,43.40943,41.265198,42.6929,41.32905,40.29245,39.49075,41.53463,41.29204,42.99672,42.054947,43.80211,40.329205,40.987713,41.41323,39.852192,41.925785,40.39733,41.298626,41.69671,43.927036,42.212795,40.463158,43.170235,41.195366,41.83865,43.615826,39.804127,42.214634,43.316906,40.19231,43.122612,42.213104,41.468254,41.005196,43.628963,43.077343,45.464573,42.875,42.464428,45.08998,43.07341,41.42152,42.674706,41.549515,43.452213,40.794025,41.748398,41.724007,44.51636,39.92108,42.800957,43.297504,40.52329,43.50927
2,48,43.747482,45.052383,45.043755,46.351936,45.338127,44.051674,44.71114,45.245205,44.893177,46.22922,44.372204,45.992496,43.840717,47.987686,44.142418,45.190773,45.24891,46.37159,45.8373,46.739864,44.943256,44.186157,45.952625,44.37309,46.67536,46.187016,47.25862,46.351997,46.406734,44.85713,45.18444,46.27111,44.335938,47.667374,44.459274,46.744015,47.156128,45.320786,46.678963,45.397568,44.616543,43.70301,45.350636,45.255676,47.035233,45.417908,47.34095,43.867565,44.84742,45.36402,43.837643,45.83498,44.06828,44.852646,45.588802,47.592094,46.042847,44.26539,46.90984,45.008583,45.589897,47.501846,43.681786,45.926994,47.127613,44.182514,46.521534,46.12993,45.213757,44.71304,47.26493,46.729404,49.041992,46.680622,46.090446,48.479095,46.87034,45.08482,46.08139,45.55216,47.268116,44.836884,45.764603,45.55859,48.340446,43.914444,46.739265,47.09436,44.61605,47.24976
2,49,40.36501,41.591297,41.776546,43.208813,42.312325,40.900845,41.384758,41.858475,41.443535,43.021828,41.02834,42.75859,40.22278,44.700615,40.458298,41.77128,41.83088,43.534996,42.28934,43.48689,41.51109,40.971275,42.71655,41.120625,43.617035,42.80941,43.996258,43.18606,43.147396,41.960297,42.024376,43.238358,40.889656,44.559376,40.996437,43.49321,43.9633,41.864418,43.313232,41.954426,40.94259,40.120274,42.030308,41.86844,43.608036,42.448456,44.281906,40.774292,41.5405,41.977566,40.422302,42.499313,40.877823,41.742947,42.22156,44.44281,42.77248,40.98493,43.69345,41.743366,42.396706,44.17346,40.353508,42.71152,43.85773,40.76949,43.631927,42.823074,42.009594,41.513424,44.159504,43.63442,45.993114,43.447765,42.96515,45.590603,43.659286,41.941483,43.12631,42.14407,43.99722,41.42274,42.41428,42.281597,45.062744,40.492485,43.37075,43.87021,41.12302,44.06896
2,50,75.06182,76.314514,75.48462,76.82062,76.01601,74.760155,76.89645,76.650024,75.532715,76.11752,75.52781,76.1879,74.97227,76.920906,75.41031,75.865616,76.15656,75.69118,75.691475,75.40802,75.21829,75.53902,75.57936,76.036415,76.03908,76.93059,77.73625,76.59814,76.33817,74.7245,75.420906,75.93857,75.5031,76.66217,75.58694,75.803696,77.32155,75.69343,76.40346,76.43106,77.02683,75.10907,76.48003,75.98462,76.129425,76.00988,76.31473,75.145615,75.65537,75.99338,74.97782,76.57323,75.88573,75.45377,77.09184,77.151695,76.849754,75.9642,77.45561,74.9751,76.5996,77.6803,75.56991,76.65882,77.337975,76.096664,75.45125,75.76736,75.88556,75.737755,77.072014,75.218414,77.70342,76.09433,76.96388,76.2805,76.06387,76.56693,75.43152,76.25277,76.536125,75.463264,75.73597,76.28613,77.58813,75.31927,77.18228,76.61176,75.97965,77.13608
3,1,39.541763,40.802498,41.083313,42.511936,41.689518,40.133327,40.608032,41.080627,40.6307,42.219578,40.19691,42.026882,39.34708,43.89956,39.544167,41.028557,41.01131,42.91066,41.418808,42.6311,40.76206,40.248535,41.897408,40.40673,42.930485,42.14241,43.248375,42.52452,42.36724,41.344418,41.270782,42.528683,40.074703,43.85805,40.094646,42.62838,43.087204,41.02778,42.425945,41.042984,40.009777,39.19717,41.33611,41.07,42.765064,41.840565,43.56012,40.092068,40.754654,41.205025,39.61789,41.670498,40.16273,41.085136,41.45467,43.68279,41.91958,40.203724,42.922367,40.973713,41.522842,43.394432,39.525227,41.99568,43.03826,39.893375,42.84397,41.941307,41.220474,40.745735,43.388317,42.8162,45.213116,42.59153,42.21316,44.834084,42.816925,41.138325,42.418125,41.283733,43.220398,40.507675,41.404625,41.438484,44.250896,39.644985,42.580532,43.02349,40.212776,43.24019
3,2,43.47354,44.71954,44.73252,46.06476,45.03404,43.788532,44.404804,44.942562,44.60119,45.929836,44.11874,45.66459,43.480816,47.6895,43.80035,44.87473,45.051086,46.093704,45.515274,46.431747,44.646122,43.88757,45.625324,44.019283,46.384262,45.830505,46.84946,46.053284,46.0225,44.4798,44.88179,46.046604,44.00756,47.400005,44.213688,46.505356,46.975143,44.990124,46.366665,45.11008,44.29079,43.414185,45.005257,44.949135,46.719963,45.07279,47.081882,43.560635,44.50283,44.97344,43.471123,45.4833,43.676918,44.5264,45.250885,47.300648,45.760265,43.937805,46.55625,44.630875,45.27625,47.087227,43.327843,45.56861,46.86402,43.921154,46.211018,45.82905,44.830605,44.384754,46.910027,46.41587,48.746147,46.377945,45.715397,48.19797,46.492405,44.71922,45.783195,45.264557,47.029297,44.53245,45.546967,45.282127,48.088993,43.67141,46.368996,46.799934,44.385544,46.899715
3,3,40.5308,41.741287,41.95544,43.399147,42.504402,41.085266,41.559757,42.03386,41.582447,43.184902,41.200726,42.917774,40.34989,44.81982,40.570717,41.92253,42.02304,43.72915,42.41815,43.61815,41.681637,41.156197,42.857567,41.289722,43.776485,42.97653,44.132923,43.352093,43.262836,42.14513,42.206062,43.44904,41.050385,44.724728,41.137955,43.61775,44.12959,41.999252,43.442554,42.088287,41.083668,40.282276,42.206238,41.99089,43.712284,42.65592,44.462223,40.993294,41.68881,42.121155,40.567657,42.640274,41.059944,41.9299,42.400063,44.617825,42.94227,41.169918,43.85884,41.886383,42.568157,44.315918,40.538498,42.868027,44.03582,40.946404,43.789883,42.949642,42.15785,41.697357,44.307873,43.755592,46.14557,43.602966,43.14023,45.75407,43.78868,42.121708,43.329765,42.31643,44.152824,41.552357,42.550117,42.457493,45.23175,40.655834,43.528793,44.030563,41.295612,44.210598
3,4,39.502792,40.751266,40.99844,42.458984,41.603462,40.0847,40.57613,41.034443,40.57637,42.2359,40.167564,41.972797,39.338665,43.872288,39.545704,40.957912,40.884205,42.85256,41.377903,42.652992,40.65003,40.178425,41.904083,40.331863,42.8783,42.028297,43.249012,42.442566,42.38144,41.321545,41.23451,42.4507,40.02786,43.77253,40.090332,42.621944,43.09476,41.019882,42.44038,41.06832,40.03328,39.189934,41.26838,41.0291,42.761734,41.76798,43.503155,40.00638,40.72472,41.182697,39.605724,41.672573,40.148598,41.007687,41.395237,43.641502,41.92372,40.181904,42.902267,40.964275,41.571804,43.377472,39.515625,41.95339,43.009544,39.87975,42.88986,41.961254,41.232403,40.71114,43.404106,42.846153,45.22024,42.609802,42.179653,44.824005,42.862576,41.167603,42.382286,41.255867,43.151436,40.534058,41.465176,41.423717,44.21405,39.599625,42.549255,43.015907,40.16976,43.259277
3,5,39.21633,40.42355,40.735294,42.215244,41.387177,39.847878,40.31085,40.754524,40.26215,41.97247,39.899536,41.69232,38.962017,43.545853,39.16209,40.645706,40.639713,42.665367,41.01207,42.332787,40.369144,39.93875,41.589256,40.05444,42.627808,41.733936,42.92082,42.185932,42.032295,41.108356,40.97963,42.256046,39.709087,43.521908,39.778164,42.300102,42.848186,40.676178,42.10383,40.726437,39.66986,38.869267,40.984646,40.698917,42.40639,41.570713,43.2643,39.80323,40.409164,40.838627,39.275776,41.356922,39.882645,40.765892,41.115253,43.36931,41.643288,39.91981,42.60872,40.64482,41.306717,43.05177,39.22033,41.66148,42.745125,39.607742,42.63596,41.622253,40.921513,40.447636,43.105682,42.52784,44.944683,42.32268,41.9071,44.57468,42.51158,40.894886,42.16397,40.95344,42.87275,40.18989,41.133255,41.14513,43.9359,39.303074,42.215195,42.738956,39.884953,42.94943
3,6,43.700348,44.961086,44.985657,46.317196,45.31479,44.031292,44.667156,45.188354,44.817696,46.15193,44.33019,45.9223,43.699295,47.887314,44.006443,45.115158,45.252678,46.355995,45.731014,46.636845,44.883553,44.153812,45.86658,44.301308,46.62564,46.099392,47.12879,46.2947,46.27232,44.78776,45.13,46.286903,44.25412,47.630222,44.40379,46.67928,47.151283,45.205383,46.5737,45.31529,44.509293,43.627438,45.272545,45.16543,46.90666,45.38029,47.30294,43.848576,44.757782,45.234264,43.725487,45.725777,43.97499,44.796352,45.514977,47.52858,45.985497,44.200497,46.8265,44.88871,45.512524,47.357914,43.60101,45.83905,47.07672,44.13353,46.459923,46.03102,45.10091,44.65271,47.151936,46.629314,48.969475,46.594616,46.004673,48.42163,46.731228,45.00532,46.047195,45.484673,47.221935,44.740227,45.715252,45.505165,48.285202,43.87556,46.63085,47.01799,44.568943,47.1393
3,7,44.027367,45.29506,45.2872,46.620342,45.600384,44.33448,44.995956,45.516563,45.1516,46.481747,44.66427,46.23021,44.07373,48.22644,44.380337,45.448143,45.5448,46.630077,46.074608,46.9704,45.190605,44.455006,46.195927,44.616665,46.923317,46.40886,47.46963,46.59348,46.620277,45.078373,45.438538,46.56308,44.587997,47.914135,44.760494,47.013744,47.479,45.56016,46.922615,45.67793,44.896297,43.981297,45.592037,45.507458,47.263725,45.66365,47.60355,44.135838,45.08551,45.578316,44.076702,46.074123,44.299805,45.092243,45.83671,47.837128,46.318348,44.533775,47.153667,45.221207,45.85921,47.693466,43.932014,46.165787,47.396248,44.48276,46.77429,46.38212,45.439415,44.967384,47.485695,46.960487,49.290947,46.930912,46.31103,48.71734,47.079967,45.34292,46.33845,45.821144,47.54112,45.10967,46.08128,45.83555,48.604675,44.214756,46.966022,47.347126,44.907978,47.472176
3,8,83.638916,84.8795,83.90534,85.27253,84.48696,83.20166,85.80087,85.35031,83.986664,84.40882,84.130165,84.51084,83.660385,84.97195,84.03812,84.30798,84.61352,83.907745,83.90652,83.32291,83.42034,84.19868,83.70976,84.760124,84.112236,85.385025,86.16695,84.98615,84.6803,83.02678,83.792885,84.05047,84.056854,84.63435,84.1064,83.889946,85.71806,84.0835,84.69466,85.05919,85.90412,83.72351,85.068794,84.478165,84.16374,84.41439,84.31823,83.78426,84.16685,84.43239,83.587166,85.1687,84.725426,83.89754,85.76108,85.36609,85.34983,84.75924,85.84609,83.236595,85.26615,85.98688,84.40296,85.16856,85.71897,84.96096,83.49882,83.99554,84.4059,84.30299,85.43092,83.091644,85.65413,84.28033,85.57869,84.06703,84.18118,85.36112,83.519424,84.76959,84.66509,83.90483,84.04133,84.7785,85.60145,83.95403,85.51615,84.790955,84.612175,85.41766
3,9,41.596012,42.825047,42.92868,44.274357,43.29853,42.024036,42.536507,43.051445,42.71822,44.151634,42.25561,43.871063,41.515972,45.894978,41.81075,42.977676,43.202644,44.473335,43.60729,44.66118,42.789974,42.0769,43.84109,42.22223,44.67039,43.977818,45.03562,44.283817,44.210594,42.816193,43.113914,44.334816,42.116325,45.68345,42.308098,44.725773,45.18139,43.102497,44.540634,43.20336,42.26546,41.46437,43.15056,43.09279,44.868534,43.381233,45.376137,41.820724,42.678642,43.12209,41.58663,43.644375,41.86753,42.78325,43.398087,45.567215,43.942715,42.099987,44.75684,42.83148,43.49239,45.280804,41.471348,43.761497,45.06733,42.0293,44.57811,44.008854,43.04969,42.598186,45.17841,44.707874,47.04596,44.601616,43.98237,46.598213,44.72479,42.93143,44.111057,43.402683,45.233986,42.650387,43.69404,43.468384,46.284546,41.774864,44.515137,45.044235,42.49293,45.148136
3,10,71.86786,73.13498,72.38805,73.69741,72.91751,71.627556,73.607285,73.43538,72.39676,73.05798,72.32772,73.11212,71.75938,73.93753,72.20073,72.771454,72.9997,72.71089,72.66473,72.46745,72.20368,72.345116,72.58324,72.85605,73.0552,73.86077,74.673706,73.502686,73.24894,71.725426,72.33808,72.941376,72.33391,73.69998,72.38556,72.77451,74.15063,72.57813,73.34028,73.20336,73.68175,71.89215,73.326675,72.823616,73.12385,72.954056,73.359634,71.97577,72.51759,72.91117,71.78499,73.42325,72.66114,72.3568,73.884346,74.129684,73.69009,72.74559,74.36435,71.93413,73.4029,74.64304,72.2965,73.54013,74.23021,72.77589,72.48328,72.712585,72.75639,72.58602,73.9943,72.296974,74.770905,73.06094,73.82081,73.42803,73.063034,73.35069,72.464836,73.10506,73.51613,72.30419,72.59974,73.12756,74.60018,72.07833,74.11548,73.57762,72.75756,74.07866
3,11,61.780056,63.02551,62.47834,63.808933,62.912315,61.705658,63.20796,63.22057,62.516453,63.336056,62.256878,63.305496,61.659023,64.59892,62.119873,62.862892,63.04864,63.093685,62.98541,63.179104,62.418613,62.17673,62.978413,62.49032,63.555115,63.82242,64.68363,63.681545,63.526867,61.864147,62.465496,63.341232,62.212635,64.30768,62.454838,63.394592,64.51479,62.73861,63.64931,63.19494,63.2852,61.771397,63.208412,62.9192,63.769527,62.93984,63.96564,61.78732,62.494396,62.888683,61.69664,63.387817,62.193825,62.342514,63.64243,64.46823,63.71481,62.387867,64.428566,62.149685,63.29408,64.746414,61.86382,63.509636,64.37582,62.472794,63.040157,63.107307,62.72355,62.44562,64.2127,63.036026,65.44885,63.494034,63.606808,64.32204,63.507393,63.002438,62.854816,63.110027,64.07942,62.43812,62.98583,63.161797,65.16655,61.97719,64.19143,63.974335,62.634693,64.27475
3,12,60.837963,62.116714,61.6153,62.94499,62.042027,60.78843,62.26874,62.315285,61.612225,62.457336,61.334015,62.401188,60.755646,63.7465,61.19935,61.98954,62.136642,62.266006,62.12177,62.35072,61.557465,61.26864,62.12232,61.567104,62.695812,62.953663,63.80655,62.802895,62.641094,61.016376,61.605255,62.517395,61.30479,63.45675,61.499817,62.50817,63.614193,61.858253,62.793636,62.27291,62.34049,60.864586,62.35173,62.01038,62.909004,62.093845,63.15294,60.93329,61.610847,62.01405,60.794308,62.491386,61.310703,61.47499,62.734337,63.63228,62.815853,61.503036,63.554783,61.30421,62.40474,63.88238,60.969364,62.628845,63.51762,61.560825,62.20973,62.249825,61.838642,61.56351,63.3527,62.182343,64.65294,62.664906,62.72339,63.54237,62.656406,62.119873,62.0284,62.25526,63.26076,61.539654,62.088398,62.284176,64.35615,61.068382,63.353554,63.154865,61.73753,63.390163
3,13,105.26163,106.133354,104.94022,106.49723,105.53046,104.340775,108.30018,107.25651,105.28568,105.42203,105.78237,105.64333,105.62835,105.36363,105.802475,105.62769,105.78296,104.72799,104.63941,103.203354,103.79148,106.06086,103.99298,106.480896,104.3612,106.646416,107.22646,106.05362,105.757965,103.77281,104.616646,104.21159,105.23607,104.66824,105.46889,104.23526,106.98897,104.91077,105.33398,106.8147,107.96945,105.09444,106.37847,105.70907,104.390335,105.13278,104.16429,104.91815,105.213974,105.3851,105.00211,106.749466,106.48322,104.69915,107.26368,105.616425,106.367516,106.28093,106.49312,103.48725,106.720474,106.35456,106.05472,106.27743,106.20164,106.886444,103.11993,104.21185,105.46032,105.24955,105.97832,102.47892,105.18094,104.38693,106.75433,103.258095,104.15213,106.944984,103.326324,105.74993,104.86863,104.673744,104.70742,105.64514,105.013176,105.18951,105.67168,104.62997,105.74918,105.66636
3,14,44.101635,45.409794,45.39055,46.677223,45.628647,44.35412,45.046093,45.617752,45.276566,46.556633,44.741257,46.319206,44.24339,48.350094,44.56917,45.570217,45.639606,46.639923,46.238567,47.087086,45.32028,44.512108,46.266987,44.655903,46.98276,46.537502,47.56173,46.673744,46.71835,45.10876,45.498997,46.60266,44.684574,47.992348,44.829002,47.090126,47.50913,45.68918,47.038876,45.76495,45.008114,44.106056,45.691856,45.607784,47.421844,45.68487,47.662636,44.162045,45.176178,45.68431,44.18446,46.170113,44.366463,45.145477,45.92113,47.901478,46.365536,44.584667,47.206234,45.32277,45.89533,47.81689,43.99487,46.23881,47.479866,44.557457,46.770145,46.46796,45.49731,45.02009,47.551044,47.02806,49.353134,47.03163,46.358387,48.749653,47.161762,45.367813,46.351704,45.914,47.65024,45.187145,46.115173,45.89077,48.72112,44.277744,47.066654,47.43642,45.01653,47.542023
3,15,109.04905,109.79144,108.60702,110.17434,109.199,108.05196,112.274055,111.07103,109.01315,109.09516,109.549286,109.38848,109.43791,108.93372,109.56397,109.431114,109.48479,108.47962,108.25477,106.5917,107.36168,109.90644,107.47697,110.28942,107.91474,110.451744,110.906906,109.77862,109.423416,107.382225,108.18293,107.70304,108.83959,108.16795,109.187965,107.7253,110.661644,108.43288,108.818954,110.56573,111.66056,108.72119,110.052025,109.391594,107.88078,108.73706,107.585464,108.52633,108.82277,108.99315,108.65362,110.49143,110.164085,108.267456,110.929634,109.058426,109.91698,109.95295,110.02848,106.873116,110.34732,109.76993,109.652306,109.9105,109.611084,110.54718,106.386566,107.58112,109.03473,108.77566,109.43788,105.74993,108.47395,107.740036,110.301605,106.51377,107.44884,110.57677,106.67513,109.29415,108.32853,108.141464,108.17792,109.15392,108.21062,108.76284,108.99048,107.88136,109.2852,109.00881
3,16,39.97049,41.24085,41.41456,42.829903,41.951263,40.493996,40.999073,41.471653,41.080853,42.646133,40.61925,42.40875,39.87712,44.368225,40.11241,41.422188,41.378773,43.16608,41.92702,43.130253,41.12683,40.583138,42.36166,40.76498,43.274906,42.47548,43.687008,42.84828,42.852463,41.627213,41.63746,42.81034,40.512253,44.19661,40.598957,43.125385,43.533527,41.517807,42.946358,41.577675,40.56123,39.701885,41.68205,41.53653,43.289597,42.08272,43.895645,40.358593,41.19046,41.652267,40.07919,42.14601,40.523167,41.3859,41.840363,44.06338,42.36644,40.589363,43.329586,41.414566,41.987858,43.84187,39.952312,42.374653,43.44916,40.342052,43.263485,42.46189,41.66827,41.12169,43.82355,43.303883,45.629726,43.057632,42.59612,45.214558,43.32856,41.553722,42.72605,41.731583,43.616367,41.046997,41.9855,41.87066,44.662884,40.085995,43.01405,43.47124,40.678555,43.71303
3,17,40.22087,41.452164,41.64222,43.04144,42.164906,40.75173,41.21034,41.700188,41.317287,42.84588,40.87514,42.618523,40.054646,44.560257,40.307785,41.624832,41.761948,43.372944,42.15521,43.32345,41.411804,40.821804,42.544098,40.98533,43.477715,42.687912,43.807476,43.061203,42.960075,41.76655,41.861416,43.10125,40.73749,44.44803,40.844555,43.347836,43.802544,41.70399,43.148262,41.776012,40.759693,39.959473,41.87631,41.737186,43.46905,42.285034,44.13723,40.615177,41.38329,41.81127,40.250854,42.324104,40.679825,41.60285,42.076813,44.29561,42.59699,40.802383,43.515846,41.572018,42.19029,44.0061,40.16683,42.545315,43.71378,40.604412,43.423138,42.65309,41.821243,41.342342,43.970318,43.466667,45.811535,43.26865,42.8009,45.42485,43.462227,41.716015,42.946526,41.982143,43.872894,41.242897,42.22248,42.11834,44.922173,40.358196,43.197136,43.707718,41.003292,43.88942
3,18,103.230316,104.12454,102.93216,104.45802,103.51676,102.3362,106.162994,105.16672,103.245026,103.46257,103.73931,103.63551,103.56802,103.43055,103.75466,103.58668,103.744125,102.730515,102.65851,101.35009,101.83796,103.97437,102.088295,104.433495,102.4395,104.60191,105.23938,104.04489,103.77233,101.813,102.63758,102.290215,103.23649,102.7534,103.450836,102.30953,104.9921,102.97529,103.404755,104.78495,105.9495,103.096466,104.36831,103.72781,102.50154,103.17776,102.29074,102.904625,103.24625,103.44486,103.01253,104.71252,104.45295,102.76001,105.25844,103.71598,104.403595,104.26883,104.55322,101.597755,104.71376,104.45225,104.021484,104.28362,104.287605,104.84228,101.29025,102.31369,103.509094,103.2823,104.07247,100.69645,103.36538,102.50621,104.76978,101.45942,102.30249,104.9227,101.46761,103.77916,102.93857,102.76322,102.789566,103.7027,103.18842,103.19378,103.78268,102.79715,103.759895,103.78506
3,19,40.471054,41.736355,41.87599,43.253876,42.338955,40.960648,41.451256,41.954014,41.5945,43.10608,41.12271,42.851334,40.39756,44.851147,40.65213,41.89643,41.976418,43.545162,42.473198,43.621906,41.661293,41.02899,42.824097,41.214237,43.69081,42.936222,44.093307,43.278507,43.257996,41.959667,42.093864,43.279606,41.01993,44.65806,41.12916,43.631012,44.036297,42.017254,43.46154,42.079853,41.09262,40.267273,42.127457,42.020226,43.787945,42.460426,44.35779,40.8088,41.652866,42.115448,40.54478,42.61048,40.917492,41.81195,42.327057,44.543346,42.858906,41.053486,43.768692,41.857445,42.454548,44.303616,40.43056,42.78703,43.96779,40.870445,43.6622,42.956635,42.093613,41.579952,44.240925,43.74357,46.070667,43.546715,43.031452,45.658813,43.77306,41.964832,43.148987,42.272144,44.12967,41.551643,42.53039,42.37628,45.182743,40.61803,43.493233,43.98251,41.27368,44.167946
3,20,41.394238,42.67359,42.752796,44.094036,43.107582,41.803024,42.329765,42.875164,42.549606,43.97419,42.03738,43.725903,41.415173,45.763264,41.690872,42.826187,42.93115,44.26205,43.483368,44.52925,42.60288,41.87207,43.70004,42.049007,44.496563,43.83616,44.94981,44.113598,44.137493,42.680664,42.939102,44.082138,41.964516,45.501175,42.093254,44.55258,44.925316,42.975407,44.399734,43.045933,42.110096,41.27553,43.002174,42.936462,44.75694,43.189995,45.177956,41.596725,42.540005,43.02146,41.466805,43.513496,41.73053,42.61204,43.228897,45.392418,43.746426,41.912975,44.624496,42.73334,43.30376,45.195087,41.321434,43.63585,44.868225,41.800774,44.41676,43.87244,42.93729,42.426918,45.065605,44.58896,46.892693,44.44566,43.845966,46.43457,44.65767,42.782467,43.927677,43.218513,45.03712,42.499584,43.493263,43.26743,46.09801,41.55867,44.404137,44.862503,42.25023,45.02512
3,21,40.77177,42.008743,42.172543,43.54401,42.633133,41.261112,41.742443,42.250423,41.89012,43.34966,41.421284,43.13513,40.643665,45.100597,40.911667,42.184288,42.354565,43.81826,42.756893,43.854706,41.98511,41.338993,43.066906,41.487053,43.960552,43.227962,44.306004,43.55893,43.467716,42.19371,42.364296,43.60328,41.302746,44.959175,41.416584,43.897182,44.33764,42.261314,43.706284,42.343204,41.35107,40.561413,42.398014,42.284367,44.02563,42.732082,44.637386,41.10923,41.914024,42.34147,40.79153,42.853363,41.158657,42.081524,42.614944,44.804684,43.124893,41.319878,44.021645,42.084568,42.68838,44.527283,40.69533,43.044106,44.25245,41.16326,43.878475,43.19318,42.31565,41.853622,44.44724,43.95837,46.305546,43.80175,43.28855,45.895363,43.96494,42.20046,43.41676,42.55378,44.428524,41.7982,42.796387,42.655567,45.470158,40.923286,43.742054,44.24343,41.590794,44.39185
